"title","artist","spotify_id","lyrics","bpm","energy","danceability","loudness","valence"
"ROCKSTAR LIFESTYLE","Dbo","06Rs0WU2Csg9LSiDA7DBli","마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
Last time I do that shit
She told me she love me
Last time I do that shit
She told me she love me
Rockstar lifestyle might not make it
Rockstar lifestyle might not make it

She just wanna ride along
힘들 때면 dial ma phone
I can do it all night long
Money sheesh sheesh 돈
Money sheesh sheesh 돈
조용 shh shh 입 닥쳐
열심히 *발 살어

마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
Last time I do that shit
She told me she love me
Last time I do that shit
She told me she love me
Rockstar lifestyle might not make it
Rockstar lifestyle might not make it

Digital, Visual
I cannot work in no cubicle
뒤지게 놀자고
내일 없는거 처럼 살자고
UFO, UFO
They looking at me like a UFO
눈을 떠, 눈을 떠
They check out my drip and my uniform
너가 없는거 nice
내 이빨에 ice
얘내들은 몰라
This my Digital life
Welcome to Digital life
XYBER 세계로와
사이비 종굔 아냐
내게로 내게로 와

마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
마지막으로 내가 기억나는 건 내 돈
Last time I do that shit
She told me she love me
Last time I do that shit
She told me she love me
Rockstar lifestyle might not make it
Rockstar lifestyle might not make it","150.017","0.541","0.632","-10.687","0.147"
"분홍 나비 (Ft. 원슈타인)","Dbo","0uVKWY02DriPjFsu44jAz0","She ma butterfly butterfly
It's getting kinda late
Uh
난 찾아봐 찾아봐 니가 길을 잃지 않게 um hm
내게 거짓말은 마 말은 마
내 영혼을 맡길께 yeah
Ha ha 나비야 나비야 내게 날아 와줄래 yeah
She ma pink butterfly butterfly
벚꽃이 또 폈네 활짝

이 달빛에 눈 맞아 아무 걱정 하지마
나도 몰라 계속 올라 가다 보니
떨어지는 것 같아
나도 모르겠어 아무래도 난 깊게 빠진 것 같아
내 은하수 그 위에 날개짓 이 지구를 봐

Feel so great
Luv your face
넌 내게
큰 생각이야
내 배 속에
뭔가가 가득해
날아가 우주
Woo
Fly around me yeah yeah
지구와 달처럼 yeahh
넌 나의 분홍나비
넌 나의 분홍나비야

이 지구를 봐 이 지구 안에 너
그 안에 나 그리고 떠나
우리가 함께 있다는 말이
있다는 것을 알
거짓말이 아니란걸
날 안아줘 안아줘 이리와서 안아줄래 yeah
분홍색 분홍색 내가 널 꼭 안아줄께 꽉 uh

난 미워할 시간은 없고
너에게 쓸 시간은 있어
근데 난 그 시간을 몰라
끔찍하게 싫어 난 니가 떠날때

너의 잔상이 남아서 물결처럼 일렁이네 yeah
난 언제나 이 자리에 있을때니
넌 자유롭게 내 주위에서 날아

Feel so great
Luv your face
넌 내게
큰 생각이야
내 배 속에
뭔가가 가득해
날아가 우주
Woo
Fly around me yeah yeah
지구와 달처럼 yeahh
넌 나의 분홍나비
넌 나의 분홍나비야

Ma pink butterfly butterfly love to see that
When you fly high
난 찾아봐 찾아봐 니가 길을 잃지 않게 um hm
내게 거짓말은 마 말은 마
내 영혼을 맡길게 yeah
Ha ha 나비야 나비야 내게 날아 와줄래 yeah
She ma pink butterfly butterfly
벚꽃이 또 폈네","","","","",""
"Real Die Fake Live","Dbo","3oBIEbMegAng0Tbwaz0OYh","[Verse 1: Trippie Redd]
Yeah, chop the cheese up like a deli (Yeah)
We got choppers, we got shellies
Man, I'm high as fuck like Zelly, woah (Loesoe goin' crazy)

[Verse 2: Zelly Ocho]
Yeah, we got money, but we look sketchy (Yo)
Let's go, yeah, let's get ready
I had money before you met me (Yeah, yeah)

[Verse 3: Trippie Redd]
Yeah, pockets swole, they fuckin' hefty
Told her, ""Lick my left teste""
Diamonds colored like confetti (Yeah)

[Verse 4: Zelly Ocho]
Vlad, what Trippie say? No fetti
Turned money into my bestie
Head had turned, thought I was deadly

[Verse 5: Trippie Redd]
Yeah, she think I'm God, she said, ""Come bless me""
I'm the shit, I know I'm zesty
Big dog, you can't pet me (Arf)

[Verse 6: Zelly Ocho]
Hey, they puttin' bullets where your flesh be
I get high, I got jet wings
I go up, I take the whole team

[Verse 7: Trippie Redd]
Holdin' shit down like a goalie
I been stackin' with my twin, niggas hatin', Mr. Moseby
Kept the chopper by my side, man, you niggas couldn't hoe me
Got a hundred and one problems, but, lil' nigga, I ain't Zoey (Yeah)
Yeah, walkin' through my hood, all the OGs know me (Grrah)
Got a mansion in the hills, man, tell them crackers, ""Blow me""

[Verse 8: Zelly Ocho]
Bought a mansion in the hills, I used to sit up in the nosebleeds (Hey)
Kill his best friend, now he lonely (Hahaha)
Real niggas die, fake live, that's how the code be (Yeah)
You know I'm just blowin' through a bag with my brodie

[Verse 9: Trippie Redd]
You know I'm just chillin' in my fuckin' bag, I'm gettin' cozy (Yeah)
Blueberry Faygo with some Act', but I ain't Mosey
Chillin' with your bitch, playin' Ring Around The Rosie (Yeah)
Yeah, I'm only twenty-two, but I ain't leavin' without my .40 (Blah)
I'm a dark nigga how Edgar Allen Poe be
When I be feelin' blue like Obi-Wan Kenobi
And I'm stackin' green like motherfuckin' Yoda
You niggas rep the gang, lil' nigga, better throw it up
Throw the bitch away, she a lame and she chose up
In the trenches, watchin' anime with a damn double cup

[Verse 10: Zelly Ocho]
Got these niggas mad as fuck 'cause she chose us (Hey, yeah, they mad)
I got money on my line, still hang my phone up
How the fuck I'm gettin' to this green? I didn't have no luck
We gon' have to blow his mind, I think he know stuff
Yeah, I used to have that bitch, but she chose drugs
I let her sip my soda (Yeah)
Sometimes I feel like she don't want love
You know it's fuck the opps, I treat 'em like they no one","","","","",""
"FALLIN (Feat. 용용)","D.Ark","6dRs7IYrqh5FTHJurw1sP9","[디아크 ""FALLIN"" ft. 용용 가사]

[Intro]
(Down, down, down)
(Down, down, fallin')
(Fallin’ down, down, down)
(Down, fallin')

[Verse 1: D.Ark]
어디야?
네 생각나는 밤이야
너 없이 하는 party야
이 노래로 끝낼 게 마지막 기회
더는 못할래 사랑은 똑같애
난 너를 좋아해 그게 더 좃같애
그냥 지나가지도
더는 잠을 자지도 못하겠어
Seugafen on my mind
너를 찾지 또

[Chorus: D.Ark]
난 슬픈 게 아냐
그저 화나
잡지 않아
맘이 아파
내 맘은 always fallin' (Fallin’), fallin' (Fallin')
낙엽처럼 I'm fallin' (Fallin'), fallin'
I don't wanna fallin’ down (Down)
I don’t wanna fallin' down (Down)
I don’t wanna fallin' down (Down)
Because I'm fallin' now, yeah

[Verse 2: YongYong]
어디야? 너의 집 앞 다 왔어 (왔어)
나랑 얘기 좀 해 알았어 (았어)
이 반복 수천 번 했어 (Yeah, yeah, yeah, yeah)
달라지는 건 없어
네가 담배를 열 까치 태울 때
내 속이 타들어갔어
Whisky로 목을 태울 땐
내 목소린 애가 탔어
돌이킬 수 있을 때가 많았잖아 (잖아)
감정은 메말라가 (라가)
I don’t fuckin' love you
심장에 칼을 꽂은 채로
침대 위에서 밀칠 때
그때 이미 난 모든 게 fallin' down

[Chorus: D.Ark]
난 슬픈 게 아냐
그저 화나
잡지 않아
맘이 아파
내 맘은 always fallin' (Fallin'), fallin' (Fallin')
낙엽처럼 I'm fallin' (Fallin'), fallin'
I don't wanna fallin' down (Down)
I don't wanna fallin' down (Down)
I don't wanna fallin' down (Down)
Because I'm fallin' now, yeah

[Outro: D.Ark]
난 슬픈 게 아냐
그저 화나
잡지 않아
맘이 아파
내 맘은 always fallin', fallin'
낙엽처럼 I'm fallin', fallin'","118.009","0.517","0.832","-8.355","0.595"
"Cold (Feat. SUPERBEE) (Prod. Way Ched)","D.Ark","187yTccJjpINpPGWH1qtDy","I love your face and the things that you do
Make me warm sometimes when I'm away
I guess you'd say that at the end of the day
You'll be the only person here that exists

You left my heart in some cold dark place
Where your love grows on a vine and I see it all the time
I didn't mean a word that I said
When I was lying to your face about being alone

I've gone away forever
I've gone away
I've gone away forever
I've gone away

I reach out to touch you baby
You're not there
You reach out to hold my hand
Please don't you dare

'Cause I've gone away forever
I've gone away
I've gone away forever
I've gone away

I reach out to hug you baby
You're not around
You reach out to kiss my face
Please not right now

What can I say that hasn't been said before
One hundred times before you took the dog
And I wish I knew how to breathe again
I fear I'm gonna die inside my skin

This has gotta be the last time that we fight
Or go at each other's throats
Will you go, as I want to mend?","150.039","0.962","0.457","-3.722","0.721"
"Do My Best (Feat. Jessi) (Prod. Way Ched)","D.Ark","7w115PrDV6KB1WrhQAtQsZ","[디아크 (Feat. 제시) ""Do My Best"" 가사]

[Verse 1: D.Ark]
벌써 나 떴, 떴나 봐
거, 거봐 나 이 이뤘나 봐
허나 건방 떨어 널 몰라봐
내가 아마 날 너무 잘 알아
내가 예언을 했잖아 이 위치에
내가 뛰어간다 했잖아 래퍼의 길
내가 증명을 한다고 보란 듯이
나를 무시했던 놈들에겐 랩이 미운 짓
고마워 Past (past)
Let's (let's) Dance (dance)
I try my best (best)
Let's (let's) Dance (dance)
나는 천재 아냐 Man
선택한 직업 때문에
난 노력파라 해
난 나를 책임져야 돼
모든 게 뜻대로 다 되는 건 현실이 아닌데
아마 하늘이 나의 간절함을 알아봐 준 게

[Chorus: D.Ark]
I do my best
난 이뤄 내가 원하는걸
I do my best
날 믿어 의심치 않은걸
I do my best my best
Like whoo
I do my best my best
Like whoo

움직여 Move
Show & Prove
움직여 Move
Show & Prove
I do my best my best
Like whoo
I do my best my best
내가 흘린 땀은 절대 배신하지 않아

[Verse 2: Jessi]
I'm feelin like a model on the runway
Everyday its feelin like sunday
내 걸음이 돈 벌어 All day
Just move it to the left like Beyonce
Do it like me? baby no way
허풍떨지 마 넌 못해
거품 없어 난 내 자체
난 빛나 선글라스 벗지 마
누나를 봐 돈처럼 멋 내
뒤는 안 봐 내 길은 One way
내 Style 알잖아
Boy you know that I don‘t play
I’m a different type of a beast
But It’s okay

[Chorus: D.Ark]
I do my best
난 이뤄 내가 원하는걸
I do my best
날 믿어 의심치 않은걸
I do my best my best
Like whoo
I do my best my best
Like whoo

움직여 Move
Show & Prove
움직여 Move
Show & Prove
I do my best my best
Like whoo
I do my best my best
내가 흘린 땀은 절대 배신하지 않아

[Bridge: D.Ark]
I do my best my best
Team 웨모 got a BACKPACK
We ride we ride we ride
I do my best
실수 성공 행복 슬픔 때론 생각하곤 해
I do my best my best
Feel so cold, I feel so cold
사람들은 차가워

[Chorus: D.Ark]
I do my best my best
Like whoo
움직여 Move
Show & Prove
움직여 Move
Show & Prove
I do my best my best
Like whoo
I do my best my best
내가 흘린 땀은 절대 배신하지 않아","126.994","0.783","0.59","-3.423","0.263"
"GENIUS (Feat. CHANGMO)","D.Ark","1NicxbS7NRiqclpy14WfCX","작업을 해 스튜디오에
갇힌 채로 돈 벌 궁리해
사랑은 개나 줘라 해
난 성공하기 전에 연애 안 해

Yeah, I'm a genius
논란은 마이너스
사람들의 관심을 끌기 위해 살아
Yeah, I'm a genius
Oh really Jesus
너 빼고 모두 다 인정하는 천재소년

I wanna be the genius
모두가 인정하는
누구나 천재이길 바라지
다 존경하는 사람이 되길 원해
누구보다 잘나가는
부자가 되길 바라며 일들이 잘 풀리는
남자가 동경하는 여자가 사랑하는
천재가 되길 바라며 세상을 소유하는
기분을 느끼고 싶어
관심을 끌어 나는
네 말처럼 떡잎은 애초부터 달라 나는

I don't know why 나 빼고 아마추어 같아
사람들 채널 안 돌리고 프로 같다면서
칭찬해 줘서 두꺼워 낯짝
검정고시도 붙었다 다다 다다

I'm a genius, I'm a genius
Oh, are you so freakin' serious
I'm a genius, I'm a genius
Oh yeah, I'm a freakin' genius

5살 때부터 나는 genius
배경 학력 필요 없어, 너와 다른 alien
삐뚤어지긴 했어 마치 Aldrich Killian
늘 들어 ‘어떡해 사람들이 너 노래가 질리면?'
난 그럴 일 없어, 그게 뭐야 그럼 아니지 genius
시기, 트렌드 같은 소린 이놈에겐 틀린 것
신께 빌린 요 재능 펼치는 게 의무인
이 바닥 놈은
게다 매분이 삶 다 걸린 듯이 일해 한 달 억을
벌어도 아무것도 아닌 듯이 달려
Workaholic, 우림이 스타 만들었지
네 관심사엔 무관심, 되, 돼도 관심 없지
겸손히 라면 먹고, 라면 대신 뿔려 wallet
PSY 랑 일 얘기해 앞가림도 하는 천재
나 같은 놈에게 넌 놓으려 해 철퇴
그럼 보란 듯이 잘 살아야지, 별수 없네
안 꿇어 무릎 바닥 많이 기어 본 애
타고난 천재 굶어봐서 독해

I don't know why 나 빼고 아마추어 같아
사람들 채널 안 돌리고 프로 같다면서
칭찬해 줘서 두꺼워 낯짝
검정고시도 붙었다 다다 다다

I'm a genius, I'm a genius
Oh, are you so freakin' serious
I'm a genius I'm a genius
Oh yeah, I'm a freakin' genius

놀라지 마 나 실은 노래도 불러
재주가 너무 많아서 (걱정돼)
따라 해봐 오 난 가사를 절었어
So proud to be your 밈 baby

G-E-N-I-U-S

I'm a genius, I'm a genius
Oh, are you so freakin' serious
I'm a genius, I'm a genius
Oh yeah, I'm a freakin' genius","158.657","0.615","0.603","-4.931","0.561"
"비밀 노래 (SECRET) (Feat. MELOH)","D.Ark","3QFY5qZB5qXkyjMvY1vP0Z","[디아크 ""비밀 노래"" ft. 멜로 가사]

[Chorus: D.Ark]
너의 생각에 잠이 안 와 맨날
Girl, I wanna tell you I need you right now
말해봤자 넌 이미 없잖아
우리 꿈속에서 다시 만나
난 그래 아직 사랑이 뭔지 몰라
제발 알아봐 줘 나의 마음만
너도 알길 바래
너도 알길 바래, ooh

[Verse 1: D.Ark]
난 사랑을 잘 몰라
나는 왜 너를 보면 맘이 숨겨지지 않을까, 왜?
너가 없음 나는 여전히 쓰레기였는데
난 하루 종일 너와 대화하고 싶은데 (Uh)
오늘 밤엔 네게 내 속맘을 고백하려 해
뻔한 사랑 노래가 아니길 부디 바랄게
난 나조차도 몰래
써버렸어 노랠
친구들은 놀래 (Oh no, no, no, no, no)
날 떠나지 마 (No, no, no, no, no, no)
날 떠나지 마
나는 원래 여자 맘을 몰랐단 말야

[Chorus: D.Ark]
너의 생각에 잠이 안 와 맨날
Girl, I wanna tell you I need you right now
말해봤자 넌 이미 없잖아
우리 꿈속에서 다시 만나
난 그래 아직 사랑이 뭔지 몰라
제발 알아봐 줘 나의 마음만
너도 알길 바래
너도 알길 바래, ooh

[Verse 2: MELOH]
No, I don't wanna let you out my head
또 바보같이, waitin’ for your text
(But, you don't need me like I need you)
다 알면서 이런 식 왜
You know what I want
Tell me, how was your day?
너 왜 날 무시해? (Oh, no, yeah)
Girl, why you make me suffer?
나 너 때문에 잠도 못 자고
기다리는 게 익숙해졌어 (Oh, yeah)
Why you treat me so cold?
이유도 모르고
I don't know, I don’t know, I don't know (I don't know)
또 바보같이, waitin' for your text
(But, you don't need me like I need you)

[Chorus: D.Ark]
너의 생각에 잠이 안 와 맨날
Girl, I wanna tell you I need you right now
말해봤자 넌 이미 없잖아
우리 꿈속에서 다시 만나
난 그래 아직 사랑이 뭔지 몰라
제발 알아봐 줘 나의 마음만
너도 알길 바래
너도 알길 바래, ooh","","","","",""
"1&ONLY","D.Ark","5F7nvuTnR20x6a3UyXetyv","[디아크 ""1&ONLY"" 가사]

[Verse 1]
나에게 와줘서, 고마워 my love
내가 바빠서 너무 챙겨주질 못해
나에게 와줘서, 미안해 my love
평범하질 못해서 내가 유명한 죄
내가 바칠게
널 위해 쓴 내 곡에 진심을 다해서
넌 그냥 들어줘
할 수 있는 게 (할 수 있는 게)
가사를 적는게 (가사를 적는게)
우릴 알리는 것보단 이 노랠 틀어놔

[Chorus]
넌 나의 one and only girl
난 사실 요즘 엄마 생각보다
너가 더 생각나는 걸
이 노래가 힙합이 아니어도
넌 나의 one and only girl
난 사실 요즘 아빠 생각보다
너가 더 생각나
Everything just talk about me
Oh, you're my everyday

[Verse 2]
우린 이미 끝난 사이지만
알아 난 못해준 게 많으니까
그래서 니 옆을 떠나주지 난
더 큰 어깨로 가줘 사랑하지만
날 원망하니 넌 왜
아니야 넌 그래도 돼
우리 갈 길은 no way
넌 충분히 아름다워
머릿속에 도배
시켜놨지, girl I miss ya
꿈속에서도 I met ya
Baby girl, I want you to stay
돈 더 벌게, girl, hold on
책임감 없이 널 떠난 보낸 순간 날
미안해 항상 그랬었지 행동보단 말
나도 알아 물론 널 돌아킬 수 없지만
너가 사랑이라면 난 앞으로 사랑은 못해

[Chorus]
넌 나의 one and only girl
난 사실 요즘 엄마 생각보다
너가 더 생각나는 걸
이 노래가 힙합이 아니어도
넌 나의 one and only girl
난 사실 요즘 아빠 생각보다
너가 더 생각나
Everything just talk about me
Oh, you’re my everyday

[Bridge]
You're my one and only
You're my one and only
You’re my one and only
기회를 줘, baby
You're my one and only
You're my one and only
Wanna be your only

[Chorus]
넌 나의 one and only girl
난 사실 요즘 엄마 생각보다
너가 더 생각나는 걸
이 노래가 힙합이 아니어도
넌 나의 one and only girl
난 사실 요즘 아빠 생각보다
너가 더 생각나
Everything just talk about me
Oh, you're my everyday","","","","",""
"POTENTIAL","D.Ark","37l1sbhRO9lYT35XxFoBop","[Verse 1]
This endless night
This funeral dirge
We celebrate life
At the end of the earth
When everything is gone
There'll be nothin' left to lose
The ice is closing in
And nothing will remain
We took what we could get
And we burned it anyway
With all those secrets
We swore we'd take 'em to the grave
The light will falter and we'll fade
And in the darkness, we'll say

[Chorus]
""This winter hasn't been so rough
Oh, it was cold, but still, it wasn't cold enough
To freeze the blood beneath my spine
And at least I survived""

[Verse 2]
We're sleepin' through the days
And sinkin' like a ship
We're wastin' away
Bit by bit
Everyone is gone
And everything is changed
It won't ever be the same
And when it's over, we'll say

[Chorus]
""This winter hasn't been so rough
Oh, it was cold, but still, it wasn't cold enough
To freeze the blood beneath my spine
And at least I survived""

[Bridge]
We've had some dark days
We're in the thick of it now
And when the ice breaks
There will be no one around
We've had some dark days
We're in the thick of it now
And when the ice breaks
There will be no one around

[Chorus]
This winter hasn't been so rough
Oh, it was cold, but it wasn't cold enough
To freeze the blood beneath my spine
And at least I survived
This winter hasn't been so rough
(We've had some dark days)
Oh, it was cold, but still, it wasn't cold enough
(We're in the thick of it now)
To freeze the blood beneath my spine
(And when the ice breaks)
And at least I survived","100.923","0.975","0.337","-5.21","0.316"
"자살시도","D.Ark","11VIleaW8FRmNkKaOL9NKy","[박재범, 와이엘엔 포린, 디아크, 365LIT, 피에이치원, 릴보이, 이영지, 아우릴고트, 추현승 & 권오선 ""DNA Remix"" 가사]

[Verse 1: Jay Park]
넘어져도 다시 일어나
나는 전설이지
내가 죽기 전에 미리
같이 사진부터 찍어놔
I stand on my ten toes
두 다리가 여러 명 기둥이 되었지
머릿속 게을리
움직인다고 생각하면 System에 오류나
Soul of lion’s what I got on my chest
Morals and principle come before checks
가둬두려 해도 탈출했지
노예 되기 전에
난 선택해 Death
매년 판을 벌려 다시 기록 세워
나는 착한 사람 동시에 통장 채워
한국인 피가 흘러
절대 안 굽혀
Man, it's in my DNA

[Chorus: Jay Park]
In my DNA
In my DNA
In my DNA
In my DNA
In my DNA
너와 나의 차이점
In my DNA
어떤 요리를 해도 맛있어
In my DNA
난 너무 높이 와 있어
In my DNA
I ain‘t Tupac but I’m a ridah

[Verse 2: YLN Foreign]
Get your hands
I don't want to speed race
포기했어 이젠 지침
다 네 맘대로 해
이 새끼 카피한 걸로 돈 벌어
넌 네가 네 목소리 팔아서 벌어
두 번이나 본 댓글 처음인 것처럼 해
이제는 나도 포기했거든
That's okay
이리와 좀 더 줄게
Yo 너흰 진정하지
비밀 지키면 Thanks
얘가 하면 오마주
내가 하면 다 카피
그래서 너랑
나중에 누가
재범이형이랑 작업해 Facts
Yeah baby
Yeah bow wow
Yeah one time
Yeah aye
DNA So fresh
Play with new face
Love your hate
I'm DNA Foreign
In my YLN

[Verse 3: D.Ark]
DNA DNA
My Blood shining like VVS
다른 핏물 다 시시해
가짜 힙합 행세들 VS
음악방송 한다고
나 보고 관두래 Rapper
상업적인 음악 해도
너보다 힙합 From the ghetto
I wanna more metro boomin'
나도 한때는 Middle fingers up
바지는 라인 밑까지 땅을 쓸며 걸어
한 쪽엔 Big Poppa를 틀고서
괜히 쓸모 없는 자부심은 버려
마인드는 본토라 총구를 겨눠
상재처럼 패배배배 따윈 없어
내가 랩을 뱉음 접자
우리 회사에 비하면 넌 적자
기억해둬 내 이름 김우림 석자
나는 너의 신상을 털어 뻑가
Cause I’m rap and sing and dance like Jay Park

[Verse 4: 365LIT]
프로젝트 게놈에서
잘못 연구 된 놈
얼른 애를 낳아야겠어
한 놈 두 놈 세 놈
성수동의 캐롤
됐지 Compilation album
아무나 다 덤벼
나는 무적의 Rambo
Mad Max shit
Bitch I'm ridah
다리 아래로 오면 가차 없이 밟아
계속 오르는 몸값
Bitches tryna find out
내가 어딨는지 봐봐
너는 Knocked down
Yeah, I hit that dough
Yeah, I hit em' up, hit em' up, hit еm' up
Yeah, I ballin' like I'm Migos
Get in thеre, get in there, get in there
세 개의 심장 토이고
필드 위를 Shoo, shoo, shoo
Hop in the dump truck
핸들을 Skrr, skrr, skrr, skrr

[Verse 5: pH-1]
DNA
난 다르게 지었네
생태계를 위협해
Be aware
난 위험해
멍청이들 없는 얘기를 지어내
너무 지겹네
그냥 쭉 속에서 살아 인터넷
I’m with my man
He YLN Foreign my benzo
It go Skr, skr, skrrrrr
은행갈 때 내 입장곡 Brr, brr, brrrrr
We be stacking mula for the family
먹여 배불리
네 음악 별로
어떻게 그 나이에 벌써 퇴물임?
난 깨달아버렸지
부서진 판타지
여긴 참 더럽지
넌 대체 무엇 땜에
영혼을 걸었니
나의 차와 집이 변해도
나의 DNA는 변할 리 없지
H1ghr gang we the clique
H1GHR GANG WE THE CLIQUE

[Chorus: Jay Park]
In my DNA
In my DNA
In my DNA
In my DNA

[Verse 6: lIlBOI]
내 DNA에 있어
내일의
Got a feelin’
새로운 느낌이지
검은색 비니
눌러쓴 Image
Just like the villain
이제는 질릴 때도
되었다지만
전화가 왔지
재범이형 Ok
I’ma go kill it
별 다를 것
없지 아마도
이걸 말해 뭐해
I'm the boss
내 마름모는
다른 곳이 아니고
나의 손목에
My time is gold
내 시간 빛나지
Look what I did
고작 반년 만에 어느새
경지에 올랐지
언제나 새로워
Etc
아무것도 안 하는 짓은
내게는 너무나 해로워
Cause I see now
어디로 갈지
당연하게 움직여
Like it was in my DNA

[Verse 7: Lee Young Ji]
So why u trippin'?
Just take that all you got
난 보여줘 내 유일무이 Drippin'
우성인자 다 챙겨가
무성한 잿빛도시에서 직진
DNA 박고 Tongue twistin'
덕에 어린 꼬마는 Get 해
All that bands, like the only
Yeah then who gon' beat me
사뭇 진지
또 낙관적 사고를 실시
성공 직시해
Umm kinda trippy!
Ohh I can't get out of this (taste)
Go 직진
적진에다 Bow wow
This beat got me feelin' like ahhh
안 훔쳐가 네 기믹
큰 경기에 비해 낮은 네 Limit
No doppin'
Stop bluffin'
붙어 태초의 DNA로
Ain't got nothin' to lose
접해 새로운 성공의 Phenomenon
내 유전자를 빚져 바꿔낸
순해 여사님 Outfit
내년 이때쯤에는
거처가 바뀌겠지 U got this?

[Verse 8: Ourealgoat]
I got a Glock
Block
여기는 내 구역
진짜배기 무대 위를 Cop
질투를 너무 많이 받아
DNA 탓
화가 난 놈들의 이유는 너무 복잡해
바닥서 굴러 올라와 보니 쟤네 참 딱해
피눈물 흘릴 때까지
눈뜨고 잡았던 방식
누군 또 말해 ＂넌 반칙패＂
허무해 그냥 내 간지 땜에
거울 봐 난 너를 알지
분에 못 이겨 매일 온갖 일
비겁하고 꿍하게 살지
항상 내게 의심이 많은 놈들 말이 많네
비웃고 떠들어 댔겠지 ＂쟨 얼마 가지 못해＂
두 눈 치켜들어 잘 봐 날 언제든 너희 앞에
이게 내 야망 넌 총 필요할 거야 머리맡에

[Verse 9: Choo]
Rarri 시달릴 때 마다
난 느껴지는 것이 Cocky
난 Ballin
항상 정신 차려보면 눈떠 아침
돈 벌리는 게 거짓
같아 보니 붙어 사임
그 거리 느낌
이제 겪어보니 믿지 착시
잠시건 지치지 않고
나는 항상 길을 걷지
팔지 나는 간지
이제 Break it like a cop
80 에서 알지
Make some DNA and
착한 거는 아니지만 필요하지 나
많이 왔지
근데 역시 못 멈춰서 하
Feelin’ DNA
난 항상 다른 걸로 시도
아무 실패
내한테는 갖고 오지 Pistol
빛이 났지
근데 이제 바뀔 차례 DNA
굴려 나의 발음
가릴 거는 니네 뒤에 해

[Verse 10: OSUN]
Attention please
주목 받을 수록 빛이 나
Another DNA
가지고 태어났어 나
I've been to here
꿈에서만 그려왔지 막상
와봄 별거 아니지
지껀 아무도 안 챙겨 Why
All white
AF1을 신고 춤춰 YLN
난 머리부터 발끝까지 착장 준비해
1년전에
난 내가 아녀
까던 애는 저 뒤에서
마치 강시처럼 서있어
나는 Dali Van Picasso
You need gene edit
만약 내가 되고 싶다면
바꿔야 될 거야 DNA
라마형처럼
난 항상 생각이 다르지 Lyricist
OK no cap
No pain no gain
넌 빼도 된다던데
All day 어때
No thank 너무해
건방짐 장착 In my DNA

[Chorus: Jay Park]
In my DNA
In my DNA
In my DNA
In my DNA
In my DNA
너와 나의 차이점
In my DNA
어떤 요리를 해도 맛있어
In my DNA
난 너무 높이 와 있어
In my DNA
I ain‘t Tupac but I’m a ridah","","","","",""
"VV","D.Ark","4oncW4Jkjb4J99taLdQPKG","Waarom stemmen jullie steeds op de VVD
Ben ik dan de enige die weet
Twaalf bewindspersonen opgestapt
Twee kabinetten omgeklapt
En nog steeds zie ik Rutte op TV

Corona hebben ze ook verneukt
Toeslagenaffaire geen idee
Doe een bod op Nederland B.V

Waarom stemmen jullie steeds VVD
GODVERDOMME","","","","",""
